,blur,dia,pos
4740,50.95176234035607,50,130
4741,48.76414607339815,50,130
4742,52.19647231788357,50,130
4743,51.01192832055612,50,130
4744,51.91080095214327,50,130
4745,50.886365381717354,50,130
4746,51.18945780076588,50,130
4747,52.589661145938976,50,130
4748,51.48531127616857,50,130
4749,50.18440171997727,50,130
4750,51.18635484352132,50,130
4751,51.93293046959668,50,130
4752,52.862626399996614,50,130
4753,51.06396889146718,50,130
4754,52.90447963520142,50,130
4755,51.69133238691344,50,130
4756,53.594210047533046,50,130
4757,51.60663260092035,50,130
4758,51.05452068483034,50,130
4759,52.8974154986775,50,130
4760,51.83498805093112,50,130
4761,51.66059326341106,50,130
4762,50.757966830015945,50,130
4763,52.42083724188216,50,130
4764,54.464946258678054,50,130
4765,52.6683278758116,50,130
4766,54.57198326271998,50,130
4767,51.21884516998121,50,130
4768,55.037417308951326,50,130
4769,50.096465442569226,50,130
4770,56.94453440523006,50,130
4771,55.7014095953906,50,130
4772,58.85498723973503,50,130
4773,55.80943891712387,50,130
4774,56.20571350886236,50,130
4775,52.71751956824658,50,130
4776,58.14130487284599,50,130
4777,55.51855671627664,50,130
4778,55.418317591788174,50,130
4779,54.28561550355549,50,130
4780,54.399881647999685,50,130
4781,52.51171285321066,50,130
4782,58.6530794283753,50,130
4783,56.526802336078944,50,130
4784,51.53355512974239,50,130
4785,51.20702304377236,50,130
4786,51.94965613652242,50,130
4787,52.3360325797271,50,130
4788,51.88926669772063,50,130
4789,51.27221271824723,50,130
4790,51.25342600565964,50,130
4791,51.31839901951288,50,130
4792,50.37674964876264,50,130
4793,53.211913178231136,50,130
4794,53.17360550569597,50,130
4795,50.74011934834746,50,130
4796,50.340260457396894,50,130
4797,53.140238745433074,50,130
4798,52.1111647393859,50,130
4799,53.42407920780738,50,130
4800,51.29622319144912,50,130
4801,52.34943618536211,50,130
4802,51.93523516304557,50,130
4803,50.2605414787412,50,130
4804,51.548348210706564,50,130
4805,52.163179554567854,50,130
4806,51.22338656134224,50,130
4807,51.00518871186566,50,130
4808,52.86396945234662,50,130
4809,51.414740109312774,50,130
4810,51.57928538363998,50,130
4811,51.05051863549205,50,130
4812,50.62344152465422,50,130
4813,52.29115913650011,50,130
4814,50.377648671207226,50,130
4815,54.24962762902567,50,130
4816,52.29836910397969,50,130
4817,51.82025973849872,50,130
4818,51.375834413492974,50,130
4819,53.47164133175236,50,130
4820,53.66128350794552,50,130
4821,51.35548710654299,50,130
4822,53.4393173579802,50,130
4823,54.247184232420295,50,130
4824,49.418579326706094,50,130
4825,52.6116015645253,50,130
4826,51.860286143862794,50,130
4827,52.722696668588775,50,130
4828,54.07022679259351,50,130
4829,54.42910999292879,50,130
4830,53.096865550028554,50,130
4831,53.17091329764699,50,130
4832,49.895381621990545,50,140
4833,51.50616288153044,50,140
4834,50.87678402919994,50,140
4835,51.266544230729295,50,140
4836,52.974774955333004,50,140
4837,52.868695907376285,50,140
4838,50.914544217134996,50,140
4839,51.49450189257935,50,140
4840,51.3861416891304,50,140
4841,51.85072410640187,50,140
4842,51.5611113796471,50,140
4843,50.48465457730781,50,140
4844,51.064178907042105,50,140
4845,51.54648716316673,50,140
4846,51.405402606662626,50,140
4847,51.60932236363127,50,140
4848,51.64014435124874,50,140
4849,51.267301338047474,50,140
4850,52.83600555080167,50,140
4851,52.824534527282175,50,140
4852,50.951867611614745,50,140
4853,52.75564143348852,50,140
4854,50.85820592606451,50,140
4855,51.31469394599467,50,140
4856,52.81139850304559,50,140
4857,50.05281559412431,50,140
4858,53.019637768805914,50,140
4859,50.703736910316756,50,140
4860,50.62880553110399,50,140
4861,52.93092830094396,50,140
4862,51.07247630417995,50,140
4863,52.54576060052565,50,140
4864,50.87090035445325,50,140
4865,52.2897334703981,50,140
4866,52.66838175329924,50,140
4867,53.62727043840599,50,140
4868,51.38589827732751,50,140
4869,51.60890845474188,50,140
4870,51.01041112031198,50,140
4871,51.82423770034799,50,140
4872,52.870523161014994,50,140
4873,49.48915761356882,50,140
4874,52.13796572847042,50,140
4875,50.70986837247667,50,140
4876,50.651518452516065,50,140
4877,53.110887273223035,50,140
4878,51.98993678757116,50,140
4879,53.32918464201991,50,140
4880,51.41018884025262,50,140
4881,51.871621411240184,50,140
4882,53.84929724176418,50,140
4883,50.95927853896563,50,140
4884,51.02496380942644,50,140
4885,51.13873235501055,50,140
4886,52.80013577780237,50,140
4887,50.219662636453656,50,140
4888,51.94709559523448,50,140
4889,51.940923762046566,50,140
4890,51.790865882129424,50,140
4891,49.8777400205833,50,140
4892,50.26335485996689,50,140
4893,50.27612466882916,50,140
4894,52.876858669528396,50,140
4895,51.27104798200271,50,140
4896,50.70606512139157,50,140
4897,49.78499314593301,50,140
4898,53.440602809465474,50,140
4899,49.84607078466441,50,140
4900,51.67116987401648,50,140
4901,51.52243226876006,50,140
4902,50.9618528907313,50,140
4903,52.60184519077614,50,140
4904,52.06594873319324,50,140
4905,51.93852095054289,50,140
4906,51.89323128769073,50,140
4907,51.98764558499575,50,140
4908,49.419836126916096,50,140
4909,50.65005068993723,50,140
4910,50.765872464372094,50,140
4911,49.424159680468904,50,140
4912,51.88410927630531,50,140
4913,51.52142493208019,50,140
4914,51.540006022847734,50,140
4915,51.415636183591936,50,140
4916,51.64761641678638,50,140
4917,48.749119148768635,50,140
4918,51.252750791708756,50,140
4919,50.06039638088196,50,140
4920,52.70025615301136,50,140
4921,50.63729535931308,50,140
4922,54.191048908259305,50,140
4923,51.85892358861053,50,140
4924,50.855652348852466,50,140
4925,53.600494875776334,50,140
4926,51.18518646776575,50,140
4927,51.68048822219443,50,140
4928,50.51296382041733,50,140
4929,49.795787966183084,50,140
4930,51.091936276988896,50,140
4931,50.161991850711814,50,140
4932,49.33067005753568,50,140
4933,53.25543959178881,50,140
4934,48.99492969223643,50,140
4935,51.69354632507807,50,140
4936,70.00106364426149,100,30
4937,66.90813420661686,100,30
4938,64.86782164884698,100,30
4939,68.88721064643939,100,30
4940,70.85499416520759,100,30
4941,68.76085978932706,100,30
4942,71.12269322439614,100,30
4943,70.6988804295664,100,30
4944,64.25456660811498,100,30
4945,70.77854142709194,100,30
4946,68.31145312542253,100,30
4947,67.579408907623,100,30
4948,64.67957210299353,100,30
4949,70.5508816818075,100,30
4950,67.81038264519766,100,30
4951,68.85391774849892,100,30
4952,67.86169282316398,100,30
4953,71.45402829711045,100,30
4954,66.32435999103629,100,30
4955,74.0743090412552,100,30
4956,63.6579747906812,100,30
4957,66.16508268555262,100,30
4958,67.1619803108481,100,30
4959,61.36676931366282,100,30
4960,66.60351428784745,100,30
4961,64.66959440313927,100,30
4962,66.44975216534856,100,30
4963,68.50440732502423,100,30
4964,69.88611391707045,100,30
4965,66.515219119454,100,30
4966,64.37920419227088,100,30
4967,67.1156095380579,100,30
4968,62.86925965464135,100,30
4969,72.25972243951016,100,30
4970,67.83746678056166,100,30
4971,69.99772006232298,100,30
4972,63.547065279159334,100,30
4973,61.81396177752395,100,30
4974,61.68586091277016,100,30
4975,67.89756319351109,100,30
4976,65.78516270000175,100,30
4977,67.32810785540578,100,30
4978,64.11912492322855,100,30
4979,62.16827573623012,100,30
4980,68.74686385422824,100,30
4981,68.92842048708123,100,30
4982,68.34211536308021,100,30
4983,60.61662916494901,100,30
4984,63.42258334560095,100,30
4985,65.96986200775737,100,30
4986,63.04736236465978,100,30
4987,61.978943559403035,100,30
4988,65.25768516616492,100,30
4989,66.48966954047346,100,30
4990,72.58110762951289,100,30
4991,65.75968606857514,100,30
4992,64.74896460503606,100,30
4993,68.27289184700258,100,30
4994,67.80216248952088,100,30
4995,63.11249345091875,100,30
4996,66.9504461218735,100,30
4997,63.11390526905185,100,30
4998,71.5853761882705,100,30
4999,67.7169322813469,100,30
5000,69.14111562622946,100,30
5001,66.33219148607013,100,30
5002,74.10024034053546,100,30
5003,64.53545837969006,100,30
5004,47.93978062667549,100,-60
5005,48.76658057107559,100,-60
5006,47.89755487065031,100,-60
5007,50.68266762759416,100,-60
5008,47.752114717966386,100,-60
5009,48.78394310879779,100,-60
5010,50.11859152413098,100,-60
5011,48.14235276577953,100,-60
5012,49.16853067437386,100,-60
5013,47.180579903008265,100,-60
5014,47.81716868886942,100,-60
5015,47.81716868886942,100,-60
5016,47.81716868886942,100,-60
5017,47.81716868886942,100,-60
5018,47.81716868886942,100,-60
5019,47.81716868886942,100,-60
5020,47.81716868886942,100,-60
5021,47.81716868886942,100,-60
5022,47.81716868886942,100,-60
5023,47.81716868886942,100,-60
5024,47.81716868886942,100,-60
5025,47.81716868886942,100,-60
5026,47.81716868886942,100,-60
5027,47.81716868886942,100,-60
5028,47.81716868886942,100,-60
5029,47.81716868886942,100,-60
5030,47.81716868886942,100,-60
5031,47.81716868886942,100,-60
5032,47.81716868886942,100,-60
5033,47.81716868886942,100,-60
5034,47.81716868886942,100,-60
5035,47.81716868886942,100,-60
5036,47.81716868886942,100,-60
5037,47.81716868886942,100,-60
5038,47.81716868886942,100,-60
5039,47.81716868886942,100,-60
5040,47.81716868886942,100,-60
5041,47.81716868886942,100,-60
5042,47.81716868886942,100,-60
5043,47.81716868886942,100,-60
5044,47.81716868886942,100,-60
5045,47.81716868886942,100,-60
5046,47.81716868886942,100,-60
5047,47.81716868886942,100,-60
5048,47.81716868886942,100,-60
5049,47.81716868886942,100,-60
5050,47.81716868886942,100,-60
5051,47.81716868886942,100,-60
5052,47.81716868886942,100,-60
5053,47.81716868886942,100,-60
5054,47.81716868886942,100,-60
5055,47.81716868886942,100,-60
5056,47.81716868886942,100,-60
5057,47.81716868886942,100,-60
5058,47.81716868886942,100,-60
5059,47.81716868886942,100,-60
5060,47.81716868886942,100,-60
5061,47.81716868886942,100,-60
5062,47.81716868886942,100,-60
5063,47.81716868886942,100,-60
5064,47.81716868886942,100,-60
5065,47.81716868886942,100,-60
5066,47.81716868886942,100,-60
5067,47.81716868886942,100,-60
5068,47.81716868886942,100,-60
5069,47.81716868886942,100,-60
5070,47.81716868886942,100,-60
5071,47.81716868886942,100,-60
5072,47.81716868886942,100,-60
5073,47.81716868886942,100,-60
5074,47.81716868886942,100,-60
5075,47.81716868886942,100,-60
5076,47.81716868886942,100,-60
5077,47.81716868886942,100,-60
5078,47.81716868886942,100,-60
5079,47.81716868886942,100,-60
5080,47.81716868886942,100,-60
5081,47.81716868886942,100,-60
5082,47.81716868886942,100,-60
5083,47.81716868886942,100,-60
5084,47.81716868886942,100,-60
5085,47.81716868886942,100,-60
5086,47.81716868886942,100,-60
5087,47.81716868886942,100,-60
5088,47.81716868886942,100,-60
5089,47.81716868886942,100,-60
5090,47.81716868886942,100,-60
5091,47.81716868886942,100,-60
5092,47.81716868886942,100,-60
5093,47.81716868886942,100,-60
5094,47.81716868886942,100,-60
5095,47.81716868886942,100,-60
5096,47.81716868886942,100,-60
5097,47.81716868886942,100,-60
5098,47.81716868886942,100,-60
5099,47.81716868886942,100,-60
5100,47.81716868886942,100,-60
5101,51.27576742031757,100,-70
5102,50.26291775621697,100,-70
5103,48.48121929282916,100,-70
5104,48.18759251979122,100,-70
5105,48.51403557829019,100,-70
5106,48.67814208379601,100,-70
5107,48.81062612276556,100,-70
5108,48.42481903556463,100,-70
5109,49.62624067043509,100,-70
5110,53.118184581060916,100,-70
5111,48.7431863760746,100,-70
5112,49.68975749307282,100,-70
5113,47.971673276625,100,-70
5114,50.246205291481665,100,-70
5115,52.45823576851398,100,-70
5116,47.68951725433449,100,-70
5117,52.57712301795423,100,-70
5118,47.75385869172717,100,-70
5119,47.94226789957526,100,-70
5120,52.356898530610756,100,-70
5121,47.80326360221285,100,-70
5122,47.77107802373066,100,-70
5123,47.62590775517436,100,-70
5124,48.21648950215083,100,-70
5125,48.61129484598453,100,-70
5126,50.11227870384086,100,-70
5127,46.97421528320128,100,-70
5128,47.26300422576303,100,-70
5129,48.70007646501207,100,-70
5130,49.31939112092639,100,-70
5131,51.22544249722189,100,-70
5132,48.23962463783734,100,-70
5133,46.20227494609679,100,-70
5134,47.61959926870921,100,-70
5135,47.34574820041005,100,-70
5136,47.35631766222865,100,-70
5137,47.54935965294327,100,-70
5138,47.98898618345837,100,-70
5139,48.75952120376224,100,-70
5140,47.904942505893835,100,-70
5141,47.55493332795344,100,-70
5142,49.483237353162885,100,-70
5143,46.958144149956006,100,-70
5144,47.73641403419786,100,-70
5145,48.39838801903579,100,-70
5146,47.22029349793392,100,-70
5147,48.4561007172414,100,-70
5148,47.87319069459095,100,-70
5149,47.23964998227751,100,-70
5150,48.38153655893253,100,-70
5151,47.531712552157856,100,-70
5152,48.45081327045789,100,-70
5153,48.805554175223385,100,-70
5154,49.35647441160188,100,-70
5155,47.27404489248741,100,-70
5156,48.983751604719316,100,-70
5157,47.94869526539655,100,-70
5158,47.4630650389602,100,-70
5159,48.08086853533222,100,-70
5160,48.36818236661371,100,-70
5161,52.03992006842056,100,-70
5162,47.25372346566643,100,-70
5163,47.77475262472905,100,-70
5164,50.85047274675054,100,-70
5165,46.61420112616698,100,-70
5166,49.85469531785019,100,-70
5167,48.91334892073413,100,-70
5168,46.13133751145784,100,-70
5169,48.26989385650125,100,-70
5170,47.593326737108235,100,-70
5171,49.42488719893833,100,-70
5172,48.04698036474141,100,-70
5173,48.031039085299625,100,-70
5174,48.83289053836139,100,-70
5175,46.87802746274595,100,-70
5176,46.56916372351729,100,-70
5177,47.373260498816116,100,-70
5178,48.20066496462916,100,-70
5179,48.24343335143328,100,-70
5180,48.67904171200745,100,-70
5181,50.288253053312005,100,-70
5182,46.51420483573524,100,-70
5183,49.095666102896566,100,-70
5184,46.98509558169908,100,-70
5185,47.22462632046251,100,-70
5186,46.972954257620806,100,-70
5187,48.38038114658852,100,-70
5188,47.64690604540726,100,-70
5189,46.75541621823939,100,-70
5190,47.39948152187616,100,-70
5191,49.18327193538527,100,-70
5192,46.13780560555054,100,-70
5193,46.81931160114228,100,-70
5194,48.41350624805106,100,-70
5195,46.690175132683734,100,-70
5196,47.63011929591454,100,-70
5197,47.996890247049464,100,-70
5198,49.89432033443594,100,-70
5199,47.365367073901275,100,-70
5200,49.48373067908031,100,-70
5201,46.698280430676725,100,-70
5202,46.804519780720774,100,-70
5203,49.66113203783727,100,-70
5204,47.61287896451652,100,-70
5205,46.948671816993034,100,-80
5206,48.61995198665477,100,-80
5207,50.38617157331321,100,-80
5208,46.549657765250124,100,-80
5209,48.180609751205544,100,-80
5210,46.379252990330734,100,-80
5211,47.028572736785925,100,-80
5212,49.23137362364567,100,-80
5213,46.48085275576065,100,-80
5214,48.920816082416046,100,-80
5215,47.82871363153316,100,-80
5216,52.481035328478065,100,-80
5217,48.43873153403044,100,-80
5218,52.833738372169144,100,-80
5219,50.57214323800844,100,-80
5220,49.76859828010652,100,-80
5221,50.01249613126009,100,-80
5222,50.233363016944374,100,-80
5223,49.69073808208428,100,-80
5224,49.24809375189964,100,-80
5225,49.10361887618556,100,-80
5226,46.71534433412416,100,-80
5227,48.91680008062656,100,-80
5228,50.48764536631117,100,-80
5229,51.208261428924025,100,-80
5230,50.592750873365084,100,-80
5231,52.74580308562742,100,-80
5232,50.21463475062084,100,-80
5233,52.86586664911224,100,-80
5234,49.728336893079614,100,-80
5235,49.46789922000826,100,-80
5236,49.479388789297154,100,-80
5237,53.508625309549636,100,-80
5238,52.81156515628766,100,-80
5239,52.3139166276135,100,-80
5240,49.65761398415728,100,-80
5241,52.88292012018977,100,-80
5242,47.62605069396673,100,-80
5243,48.66874298013307,100,-80
5244,49.38868840404776,100,-80
5245,48.88622806313192,100,-80
5246,48.24477988223771,100,-80
5247,48.90736140544686,100,-80
5248,46.82460198722105,100,-80
5249,46.37888635677161,100,-80
5250,46.83757342480759,100,-80
5251,47.15681069662128,100,-80
5252,48.08016953027522,100,-80
5253,46.20051855106874,100,-80
5254,47.46296664462657,100,-80
5255,48.38966368332991,100,-80
5256,48.68622865925432,100,-80
5257,49.872790177075466,100,-80
5258,49.13250527135603,100,-80
5259,48.17051972665015,100,-80
5260,49.32531559376761,100,-80
5261,49.85936038867317,100,-80
5262,51.05979263847711,100,-80
5263,51.08865751034231,100,-80
5264,48.75610694872518,100,-80
5265,47.54481514281452,100,-80
5266,51.41155307747931,100,-80
5267,49.065793959755624,100,-90
5268,47.04815471727215,100,-90
5269,47.75724936005002,100,-90
5270,47.41513878850608,100,-90
5271,47.87565714095851,100,-90
5272,47.99638008738325,100,-90
5273,48.55565692199886,100,-90
5274,48.49495955861372,100,-90
5275,49.441709825776705,100,-90
5276,48.48357971764373,100,-90
5277,51.30995268764408,100,-90
5278,49.95460671180583,100,-90
5279,48.78569949520335,100,-90
5280,51.62468305861511,100,-90
5281,52.021152101521636,100,-90
5282,48.77936496517493,100,-90
5283,52.166055724489496,100,-90
5284,48.79235652439533,100,-90
5285,51.3159463657775,100,-90
5286,50.134495582339035,100,-90
5287,48.063555966430094,100,-90
5288,48.21860595690461,100,-90
5289,51.493883716732334,100,-90
5290,47.40299630935032,100,-90
5291,50.044185345463525,100,-90
5292,53.43827851384199,100,-90
5293,49.14483132539368,100,-90
5294,49.28991230924161,100,-90
5295,48.266897201115874,100,-90
5296,49.22196418273598,100,-90
5297,49.00955688398859,100,-90
5298,51.635129804350676,100,-90
5299,50.17280765400336,100,-90
5300,48.00134762970199,100,-90
5301,46.59845063472239,100,-90
5302,48.1704142431013,100,-90
5303,48.209967936897804,100,-90
5304,48.54338467988876,100,-90
5305,48.09452167157064,100,-90
5306,47.70633862712168,100,-90
5307,48.94206147290813,100,-90
5308,46.46501832341,100,-90
5309,46.56914798617851,100,-90
5310,50.629172408569524,100,-90
5311,48.15431050635616,100,-90
5312,45.881748011962124,100,-90
5313,46.66641781280364,100,-90
5314,48.48762253309289,100,-90
5315,47.47901715622524,100,-90
5316,50.36947244490576,100,-90
5317,51.00327620678803,100,-90
5318,48.4374950818793,100,-90
5319,48.48002488757002,100,-90
5320,48.08084113411167,100,-90
5321,48.452409018755205,100,-90
5322,48.18203540460729,100,-90
5323,48.36806109736716,100,-90
5324,48.67242177698706,100,-90
5325,50.48151908904017,100,-90
5326,47.521228833502754,100,-100
5327,48.11157244087914,100,-100
5328,48.68472382659008,100,-100
5329,50.200483288441525,100,-100
5330,51.382839439996125,100,-100
5331,47.361326757581935,100,-100
5332,49.11134002604007,100,-100
5333,47.84666564801864,100,-100
5334,46.31116205870811,100,-100
5335,49.92759143065283,100,-100
5336,52.27649713722326,100,-100
5337,49.90928377367857,100,-100
5338,52.38226156013868,100,-100
5339,49.21474046009512,100,-100
5340,49.785599719990635,100,-100
5341,48.94121051723914,100,-100
5342,47.36200466334427,100,-100
5343,50.05140115413811,100,-100
5344,50.70419277853421,100,-100
5345,46.86063842738407,100,-100
5346,48.06471501769943,100,-100
5347,48.53332569453003,100,-100
5348,49.10573486272708,100,-100
5349,47.40350555978549,100,-100
5350,48.140071812047275,100,-100
5351,49.09873514204177,100,-100
5352,49.92931865301373,100,-100
5353,50.81768270381684,100,-100
5354,46.84633625168579,100,-100
5355,47.86715452632774,100,-100
5356,50.80386638420605,100,-100
5357,47.751183112530576,100,-100
5358,48.82430256421183,100,-100
5359,48.36440133062013,100,-100
5360,51.12695122131885,100,-100
5361,46.753010930721246,100,-100
5362,50.33807202813845,100,-100
5363,51.205116494777315,100,-100
5364,53.435911741954534,100,-100
5365,48.10549908734504,100,-100
5366,50.792432924664865,100,-100
5367,49.52676167800615,100,-100
5368,50.07293167349897,100,-100
5369,51.69827246874845,100,-100
5370,51.788933943905754,100,-100
5371,53.08711008313694,100,-100
5372,48.40817747832975,100,-100
5373,50.25027472025794,100,-100
5374,47.503220082046916,100,-100
5375,48.602780355333,100,-100
5376,47.61937856008452,100,-100
5377,48.45089122669822,100,-100
5378,48.194889472701924,100,-100
5379,49.51503815502068,100,-100
5380,48.08844649431816,100,-100
5381,50.786728382862016,100,-100
5382,48.543796924319984,100,-110
5383,49.43785518715006,100,-110
5384,53.50232114200062,100,-110
5385,51.675636300112636,100,-110
5386,52.032542176802245,100,-110
5387,53.42519141620256,100,-110
5388,50.04296053883339,100,-110
5389,50.28948991435104,100,-110
5390,52.935509397798,100,-110
5391,53.53184137635546,100,-110
5392,46.74536873010568,100,-110
5393,50.69662140637812,100,-110
5394,48.955232046494274,100,-110
5395,49.01218240418215,100,-110
5396,48.18903173581042,100,-110
5397,51.79876488798618,100,-110
5398,51.69343725465876,100,-110
5399,52.269363686682496,100,-110
5400,50.076400515348816,100,-110
5401,47.1229311425002,100,-110
5402,47.778656412629346,100,-110
5403,52.34675347713233,100,-110
5404,49.034080093199215,100,-110
5405,48.6050746939284,100,-110
5406,49.87394010241064,100,-110
5407,48.25666673934575,100,-110
5408,46.721739960139175,100,-110
5409,46.26613069958493,100,-110
5410,48.68875725596058,100,-110
5411,48.799879136298195,100,-110
5412,49.4856271370458,100,-110
5413,49.38630457733442,100,-110
5414,49.40005022410087,100,-110
5415,51.746844527286974,100,-110
5416,48.38925784386529,100,-110
5417,48.296842693676005,100,-110
5418,50.19670693161081,100,-110
5419,50.15734315328323,100,-110
5420,49.62174338025029,100,-110
5421,48.241378593171106,100,-110
5422,49.563442065162754,100,-110
5423,49.03292814393777,100,-110
5424,47.6113148468801,100,-110
5425,48.94583426375899,100,-110
5426,48.46952387556328,100,-110
5427,49.35939648341546,100,-110
5428,49.18718395365671,100,-110
5429,50.42962575098869,100,-110
5430,49.4957155567839,100,-110
5431,48.805131536089355,100,-110
5432,49.17822427850135,100,-110
5433,46.67508790609605,100,-110
5434,52.80807963796389,100,-110
5435,48.13163894547558,100,-110
5436,49.38472941813412,100,-110
5437,48.235435534848115,100,-110
5438,48.46165609586498,100,-110
5439,47.96111993898299,100,-110
5440,50.51166324214233,100,-110
5441,49.79299200919289,100,-110
5442,47.4321245421907,100,-110
5443,50.08897812690125,100,-110
5444,47.78893708394721,100,-110
5445,47.907464107027515,100,-110
5446,47.678580937788865,100,-110
5447,65.28497874281399,100,20
5448,67.35088706011949,100,20
5449,64.54513458314636,100,20
5450,67.68556915740315,100,20
5451,68.35665525504284,100,20
5452,70.84015286626335,100,20
5453,61.66450968518772,100,20
5454,68.16560531632429,100,20
5455,68.15365798170971,100,20
5456,61.78991603128114,100,20
5457,64.40602148008816,100,20
5458,66.98591909099791,100,20
5459,61.84056268332288,100,20
5460,69.74664567390623,100,20
5461,69.58434869706946,100,20
5462,63.11803154942865,100,20
5463,66.1208593200235,100,20
5464,70.09552620297677,100,20
5465,68.89973109807363,100,20
5466,64.26277090048184,100,20
5467,62.54739265636355,100,20
5468,71.74692264891719,100,20
5469,64.56705162634911,100,20
5470,74.09349608763895,100,20
5471,70.19481821617457,100,20
5472,74.56242207004912,100,20
5473,76.27167123056556,100,20
5474,80.0186222331841,100,20
5475,68.89862205969293,100,20
5476,74.32388194651224,100,20
5477,80.82767831357353,100,20
5478,67.08377422589031,100,20
5479,68.13048998489616,100,20
5480,75.62276839587292,100,20
5481,67.86647418232614,100,20
5482,60.65896765313289,100,20
5483,64.93580891309851,100,20
5484,67.86565771144974,100,20
5485,66.35785103219953,100,20
5486,65.61127236300014,100,20
5487,68.58294471982151,100,20
5488,65.06766213126308,100,20
5489,67.54491056355107,100,20
5490,69.94027299679077,100,20
5491,64.44325406375252,100,20
5492,76.32114050255034,100,20
5493,65.40252656359053,100,20
5494,68.71610365593814,100,20
5495,67.45829624027623,100,20
5496,69.77925647526735,100,20
5497,66.3524934074139,100,20
5498,68.02003020099322,100,20
5499,68.99232521502036,100,20
5500,63.939564236163406,100,20
5501,65.61490591879594,100,20
5502,72.44138304151714,100,20
5503,68.69572610316811,100,20
5504,72.28238280049666,100,20
5505,77.93620874665785,100,20
5506,67.09692143985059,100,20
5507,68.6919078679159,100,20
5508,67.31893209458693,100,10
5509,74.12479229663046,100,10
5510,66.95928030266953,100,10
5511,69.47074270989121,100,10
5512,66.01243965513316,100,10
5513,66.75774985250564,100,10
5514,73.77624049135598,100,10
5515,68.54466770062807,100,10
5516,68.41025375544912,100,10
5517,68.3257565782418,100,10
5518,68.42055580787915,100,10
5519,70.0268209045853,100,10
5520,67.87835719160624,100,10
5521,67.39892423329572,100,10
5522,67.5591061269502,100,10
5523,70.44639401880421,100,10
5524,65.19226308904537,100,10
5525,75.60500799015857,100,10
5526,61.755412496133935,100,10
5527,64.47739633965729,100,10
5528,64.65680051188303,100,10
5529,64.53953830370827,100,10
5530,64.61236564914232,100,10
5531,68.01221170828795,100,10
5532,75.11843542737,100,10
5533,64.23629979085906,100,10
5534,65.46487715719525,100,10
5535,68.84998175764399,100,10
5536,65.483317029558,100,10
5537,67.75605256175315,100,10
5538,64.1354955606301,100,10
5539,64.40141035039667,100,10
5540,70.45181495975332,100,10
5541,63.07757868966482,100,10
5542,64.62666589905106,100,10
5543,66.42630909812377,100,10
5544,68.52252941252516,100,10
5545,63.408447054196216,100,10
5546,65.89588898650891,100,10
5547,67.81930939751804,100,10
5548,66.80693699822572,100,10
5549,65.03225216835894,100,10
5550,66.28251418410281,100,10
5551,67.68269637017951,100,10
5552,65.01513152181923,100,10
5553,63.19395268572034,100,10
5554,67.22542844323851,100,10
5555,67.02602391226722,100,10
5556,59.94102694748422,100,10
5557,63.43110943506995,100,10
5558,65.92926151634829,100,10
5559,58.915767246038,100,10
5560,64.17149627632755,100,10
5561,68.01298596251897,100,10
5562,66.37936338175605,100,10
5563,64.60366824855835,100,10
5564,65.25298392459571,100,10
5565,66.59885520678203,100,10
5566,67.61977494342068,100,10
5567,65.03777909583499,100,10
5568,62.49198730561138,100,10
5569,66.18420438474813,100,10
5570,65.25667243086554,100,10
5571,65.8567602416613,100,10
5572,72.14879464527311,100,10
5573,51.345270287078236,100,-260
5574,50.52691096521983,100,-260
5575,50.88216654587217,100,-260
5576,50.49403644906485,100,-260
5577,52.590396075987904,100,-260
5578,53.501406925313326,100,-260
5579,51.10773934376064,100,-260
5580,52.388357994336694,100,-260
5581,51.08613755228495,100,-260
5582,54.81643467142972,100,-260
5583,54.40857819476797,100,-260
5584,51.30063375909683,100,-260
5585,52.447674254981926,100,-260
5586,51.3595437541951,100,-260
5587,52.06019758845673,100,-260
5588,52.007491030329454,100,-260
5589,51.79460195277222,100,-260
5590,53.2812613617707,100,-260
5591,51.57896282446961,100,-260
5592,52.91757234743382,100,-260
5593,51.07655791768712,100,-260
5594,51.34816277323812,100,-260
5595,51.32808249647605,100,-260
5596,52.16845631187836,100,-260
5597,50.748291991989674,100,-260
5598,51.762992513672025,100,-260
5599,50.02002171147556,100,-260
5600,52.65514150875118,100,-260
5601,52.121984493091894,100,-260
5602,51.48064182210446,100,-260
5603,51.39633052644904,100,-260
5604,51.54916037911696,100,-260
5605,52.40322613236432,100,-260
5606,51.47239327266955,100,-260
5607,55.19809489458275,100,-260
5608,51.35867495550337,100,-260
5609,51.83839009435968,100,-260
5610,51.523931912927004,100,-260
5611,51.04771690126866,100,-260
5612,50.895073844971236,100,-260
5613,50.59038136189534,100,-260
5614,49.67598715006838,100,-260
5615,52.73710867503107,100,-260
5616,51.92179283215889,100,-260
5617,51.4117931999627,100,-260
5618,50.99412874337372,100,-260
5619,51.38928313254146,100,-260
5620,51.337886080402164,100,-260
5621,51.36641693473362,100,-260
5622,53.884585297079454,100,-260
5623,52.44263117232886,100,-260
5624,52.63816454240444,100,-260
5625,55.35598734075068,100,-260
5626,51.4868565875758,100,-260
5627,50.11470023307187,100,-260
5628,51.70836483593863,100,-260
5629,50.17281576403136,100,-260
5630,51.56749501418331,100,-260
5631,50.633878701117894,100,-260
5632,51.0130065379705,100,-260
5633,47.73947167291635,100,-260
5634,49.63352139765252,100,-260
5635,49.53551204974027,100,-260
5636,51.18963434861252,100,-260
5637,51.11702135034411,100,-260
5638,49.57750118616386,100,-260
